CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,CLUSTER,CLUSTER_KMEANS,CLUSTER_AGGLOMERATIVE,CLUSTER_DBSCAN,CLUSTER_GMM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
C10087,42.46443,0.545455,396.0,0.0,396.0,0.0,0.5,0.0,0.416667,0.0,0,12,1200.0,725.606194,140.809454,1.0,12,1,1,1,0,7,2.397550128557232,-2.6423635445278655,0.7705720991417735,1.375303723822666,0.5066864004681576,-0.34573396040324966,-0.5779941236312885,-0.19048036474817895
C10088,1935.362486,1.0,4915.6,4515.34,400.26,293.844792,1.0,1.0,0.333333,0.083333,1,50,9000.0,4921.066897,594.756686,0.0,12,1,1,0,0,3,2.14918479609367,3.6590020550694833,1.503103759711521,-0.9515933495250216,-0.31106000669661454,0.3261704794517517,0.05541301585765296,0.6429598908267038
C10089,134.917202,1.0,1247.8,1247.8,0.0,0.0,1.0,1.0,0.0,0.0,0,22,16500.0,1275.229436,171.357189,1.0,12,1,1,1,0,0,3.416446093014527,0.32116215036464363,2.263459693194366,-1.9119034703613735,0.9384732066377409,-0.4005480280337639,2.1109010572724585,1.583435587363817
C10090,7069.950386,1.0,1603.78,1445.14,158.64,5626.004046,1.0,0.833333,1.0,0.75,23,23,11000.0,4589.873897,1876.262988,0.0,12,0,0,0,0,3,-0.6254848109181039,5.724579147237205,1.1111857217750718,0.7452649783643978,-1.2361946509633026,0.9966994874083541,-0.1134137103326194,0.8735537805000516
C10092,8181.251131,1.0,2258.01,1318.78,939.23,5251.228934,1.0,0.75,1.0,0.75,21,60,13500.0,3021.575846,2074.581541,0.0,12,0,0,0,0,3,-0.351613435560606,5.890590929113091,0.7578246479756252,1.1080498147133615,-1.3610864288118543,1.4288517397058291,0.15208750925127743,1.0000847410683313
C10093,4037.305658,1.0,45.0,45.0,0.0,104.238064,0.083333,0.083333,0.0,0.083333,1,1,4500.0,1073.844885,968.941265,0.0,12,0,0,0,0,3,-2.12942605194367,0.6323390502997491,-0.9857860353514034,-1.5880942442944619,0.7940004211622428,-0.07835481889259763,-0.00432345801985601,-0.6927768273707929
C10094,6110.265264,1.0,0.0,0.0,0.0,2717.253917,0.0,0.0,0.0,0.416667,14,0,6500.0,1502.205631,2864.380327,0.0,12,0,0,0,0,2,-5.502633809217896,1.2680572172382727,-0.535379240275769,0.11753499337112304,1.1056088607032233,0.4739233747039355,0.6180350461254587,-0.059328133795022456
C10095,9381.255094,1.0,5100.07,1147.83,3952.24,370.737197,1.0,0.25,0.916667,0.083333,1,46,9000.0,6409.496345,9827.045323,0.0,12,1,1,0,0,3,1.1043669221187926,4.947159187449507,-1.6915632050211038,0.5088924606287472,0.03612869261238349,1.0361320996632104,-0.051328263821694725,-1.0719217187842884
C10096,1977.00709,1.0,1032.04,226.9,805.14,4335.919227,0.909091,0.090909,0.818182,0.545455,21,17,4000.0,3056.424974,910.707525,0.090909,11,0,0,0,0,4,-0.791438044877336,3.733178942348963,0.9045280571352025,1.9884412003347582,-1.4648788097276932,0.3383156996222308,-0.6719951839528475,-0.2330632400979029
C10097,1321.47608,1.0,45.65,45.65,0.0,495.657934,0.083333,0.083333,0.0,0.083333,1,1,1800.0,440.840439,312.560636,0.0,12,0,0,0,0,3,-2.30125666125837,-0.057009462983297524,-0.5037576367427606,-1.152470199862488,-0.09951561060447933,-0.4993387159283671,-0.8444984750333967,0.09412263890485188
C10098,1307.717841,1.0,405.6,405.6,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2400.0,0.0,,0.0,12,1,1,1,-1,8,0.3886444697162276,-1.6657886187370128,-2.8393644376119345,-2.7973678109579185,-1.5072789632924388,0.6121179860048458,0.31833377530226076,1.0955204521959236
C10099,2329.485768,1.0,213.34,213.34,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2400.0,0.0,,0.0,12,1,1,1,-1,8,-0.026893699417227492,-1.35593900558882,-3.331382955718855,-2.693503563188707,-1.2226324525380856,0.1737087935768096,0.3941609859199557,1.3524614699643487
C10100,1139.782882,1.0,0.0,0.0,0.0,120.612912,0.0,0.0,0.0,0.083333,1,0,1200.0,151.823651,2906.110765,0.0,12,0,0,0,0,1,-3.9867986982408063,-1.0824291427995827,-2.539081526906259,-0.4622971243964408,0.909444286236266,-0.5053498073432401,0.05728433149810635,0.494099637730085
C10101,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11,6000.0,417.128532,389.138517,0.0,12,1,1,1,0,5,1.6382486719013407,0.4324076940684406,-0.7432725705306013,-2.738001774802829,0.1669268757974407,0.0807646352508251,0.9047256866523092,0.742875848791237
C10102,3505.671311,1.0,0.0,0.0,0.0,1713.984305,0.0,0.0,0.0,0.5,6,0,4000.0,0.0,,0.0,12,0,0,1,0,1,-5.227047051640899,-0.9952531295900688,-1.6501017739165063,0.002094380525893175,-1.2364746916605913,1.0358726468666917,0.7930398478072224,2.256001501360319
C10103,4.708041,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0,3,7000.0,217.820198,121.781205,1.0,12,1,1,1,0,7,1.4331126679669262,-3.7839272135920434,1.1769897344385505,0.4352199588041893,0.4470929710619696,1.504755769733627,0.8081105132197206,-0.10403397587339536
C10104,0.0,0.0,0.0,0.0,0.0,89.849004,0.0,0.0,0.0,0.142857,1,0,3000.0,138.021428,,0.0,7,0,0,1,-1,1,-2.8275819111586076,-4.760967801998225,1.0731888027206624,0.20454939202167446,-2.907589184626234,0.9734601625440988,1.398582848547597,-1.010272297589665
C10105,4.875885,0.666667,20.0,20.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,1500.0,26.487919,60.913577,0.0,9,1,1,1,-1,8,-0.025736381838154045,-4.478465333876863,-0.5655976412166331,-1.2864657597120064,-2.0501261130491826,-0.32262340971936787,0.7893016850267853,0.26216708673083433
C10106,23.394411,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,712.149153,54.79166,0.0,12,1,1,1,0,6,3.415743557160918,-2.2039748757293203,0.6810038558189642,1.7188541659891745,-0.49647761111675653,1.1343756694522789,-1.788582225135764,-0.9834393838605856
C10107,3539.801912,1.0,2823.8,1540.41,1283.39,0.0,0.916667,0.916667,0.833333,0.0,0,75,5700.0,9172.788366,2103.796148,0.083333,12,1,1,1,0,5,3.429500658534083,3.098286196524777,-0.8460742603770167,-0.6844102564531536,1.091026357802098,-0.38161994599524957,0.47513167504379544,-0.0632439115748032
C10108,0.62424,0.090909,389.96,0.0,389.96,0.0,1.0,0.0,1.0,0.0,0,31,4500.0,0.0,,0.0,12,1,1,1,0,8,2.488694579100603,-3.6640275099764645,-1.872452628337149,1.4430083483814873,-2.5174977220056256,3.8920313112452734,0.027598910567088793,1.3042898832381717
C10109,862.07238,1.0,0.0,0.0,0.0,920.309805,0.0,0.0,0.0,0.083333,1,0,4000.0,2236.890255,214.828158,0.083333,12,0,0,0,0,9,-3.403048880525532,-1.1656380452351425,1.5810832064110785,0.22417647069181815,1.8443996956435664,-0.47057801324254805,0.2771461532658595,0.1626486740448184
C10110,2441.542991,1.0,808.0,808.0,0.0,959.857263,0.25,0.25,0.0,0.333333,6,4,4000.0,532.741699,1026.976,0.0,12,0,0,0,0,3,-1.6729720547089273,2.2374176054745676,-0.10790494240888406,-1.6817340680053134,-1.1754449182698583,0.5103787287460076,-0.5875702392781043,0.08022006596386262
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,1097.78942,176.610605,0.083333,12,1,1,1,0,0,2.768989177757844,-0.41224298560956874,-0.779380399585753,1.6850863541428054,0.7599642143738412,-0.07154046284464345,-0.40386101637791844,-0.5728346254054439
C10112,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40,0,8000.0,1241.538024,1439.230899,0.0,12,0,0,0,0,2,-5.666641181112605,1.23272358979369,0.41237200192780665,0.4266050664179547,0.7143174630417836,0.8185516262331131,0.6736577936965216,0.2951675303038412
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2,10,2000.0,577.050373,498.365419,0.0,12,1,1,0,0,3,-0.20614449006856028,1.505008572024653,-0.8696237742131442,0.3385300797934533,-0.6695425064421525,0.038543486995818735,-0.8717301701826206,0.4048764601151577
C10114,6644.201651,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21,64,9000.0,10857.94321,2469.571326,0.083333,12,0,0,0,0,3,0.2369277150417226,6.349424766782002,1.3183120410176632,1.0313560876372723,-1.040928424988809,0.6215822713054148,-0.4536452765960591,0.6309233609494563
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0,34,5500.0,858.976682,108.319927,0.0,12,1,1,1,0,6,3.557073402878002,0.023057017911724653,0.4139902418384069,0.12887338768071652,0.08168824681494824,0.5857968109708669,-0.07703825060808285,0.31023240086700676
C10116,3393.351236,1.0,0.0,0.0,0.0,1008.348672,0.0,0.0,0.0,0.083333,2,0,4200.0,0.0,,0.0,12,0,0,1,0,1,-4.427840157713459,-1.685381887050604,-2.0764477971788424,-0.4023767768615279,-0.6657688652437386,0.9956991094765082,1.1080525701081483,2.0464975106241368
C10117,5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8,81,8500.0,1509.423237,1834.031569,0.0,12,0,0,0,0,3,0.25604644353715267,4.633222120899599,-0.4084929953266304,1.43385655152699,-1.0954524909230057,1.4318911132783296,-0.1179450595756024,0.38299546633467085
C10118,6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11,0,7000.0,1277.76778,2760.115734,0.0,12,0,0,0,0,2,-5.334316315567572,1.0890884856513372,-0.6588961871233013,0.004866406068578859,1.212870688461671,0.547023309248612,0.7567834264096814,-0.06894283515939605
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0,14,5000.0,1884.227778,136.639824,1.0,12,1,1,1,0,6,3.64838989764913,-0.29531439932865855,2.0630008547246708,-0.4268251943177466,0.8018945549480849,-0.5822246212644082,0.43332967082115514,0.1830670832685323
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0,25,3000.0,552.432305,207.720441,0.0,12,1,1,1,0,5,3.227773593051623,0.7393686890928279,-0.9266462390059389,-0.0950461428101731,-0.0580371377827658,-0.12091348796918454,0.10878815583607404,0.9996936633606207
C10121,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0,12,6500.0,1206.81188,99.372848,0.333333,12,1,1,1,0,6,3.092536554562422,-1.1056078114628853,1.0315562129885931,0.9052243908152385,0.65906678073574,0.9161175882936178,-0.2656429434605425,-1.444695395595542
C10122,1785.626943,1.0,0.0,0.0,0.0,576.206382,0.0,0.0,0.0,0.25,10,0,1800.0,687.691735,2439.136113,0.0,12,0,0,0,0,2,-4.828448868786188,0.06129596820892097,-1.5005883673496394,-0.023229236606897907,0.8794874700829111,-0.3885533878426421,-0.1302379968449928,0.2812502013317778
C10123,54.933231,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,1969.845566,147.049952,1.0,12,1,1,1,0,7,2.286717672026615,-2.5936162813694543,2.3845110006820525,0.31559200416859495,1.0338797269199895,1.0477534110389526,-0.09761367434375172,-1.9185116391207224
C10124,2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4,0,3000.0,932.418855,709.207016,0.0,12,0,0,0,0,2,-4.5132390429728275,-0.1365421342895607,-0.597590599470476,-0.012933982072229818,1.1480732422648698,-0.38269614277308434,0.10634008129590439,0.21130128978929255
C10125,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10,85,17000.0,1888.756861,2167.446204,0.0,12,1,1,0,0,3,0.9656584358471493,5.795616848495387,0.314515865616092,0.47021660111557234,-1.4239417985156355,1.7161392836284655,0.5142010773383326,0.9643015263458588
C10126,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0,8,9000.0,0.0,,0.0,12,1,1,1,-1,8,1.2218477850315104,-1.0367281587354853,-2.0366222570995456,-3.0217858281632237,-1.512082343923052,1.762947004629886,1.4373832196748075,1.3223731702133015
C10127,2114.158683,1.0,5580.85,0.0,5580.85,0.0,1.0,0.0,1.0,0.0,0,75,8500.0,3564.977774,630.00413,0.0,12,1,1,1,0,5,3.365266260295747,1.4681808098878704,-0.9917656026053115,1.5859122274134398,1.1951139266683544,0.89589113903298,0.2776047134280104,-1.4668497440088
C10128,2876.396444,1.0,0.0,0.0,0.0,998.84867,0.0,0.0,0.0,0.166667,2,0,3200.0,1065.426905,1412.648089,0.0,12,0,0,0,0,2,-4.555002562275412,-0.004017409888820528,-0.9687911351418146,-0.14000630223272206,1.3165476141946262,-0.1960535267130332,0.30323475170236636,0.05285778723728308
C10130,14224.11541,1.0,0.0,0.0,0.0,4614.427403,0.0,0.0,0.0,0.333333,9,0,19000.0,3066.614272,3406.258999,0.0,12,0,0,0,0,2,-5.375034549359605,1.59783655401118,0.10305005589178479,0.01165106027310025,1.641382159841819,1.124604161081321,1.3685069085230022,-0.43429140646974834
C10131,2392.917738,1.0,12462.44,12462.44,0.0,0.0,0.916667,0.916667,0.0,0.0,0,217,2800.0,11628.71557,2000.990921,0.0,12,1,1,1,0,5,2.784709486708552,2.9177052124853824,-0.5990131157323152,-2.8846257860507065,0.7207339435236519,-1.4810858575768577,-0.4214981633966869,-0.07999761749326882
C10132,57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1,0,1200.0,385.853874,84.697292,0.166667,8,0,0,0,0,1,-3.0099034411261925,-3.3124304078190425,1.4281391662629095,0.6739507463100542,-1.193476096328209,-1.677073275938065,0.9803233560496634,-0.19014407745009157
C10133,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0,19,5000.0,1004.35474,1086.428906,0.0,12,1,1,1,0,5,2.2754814503149814,1.810646301192014,-2.2642399092271033,-0.714858588778462,0.4171446282147072,0.24223661977291283,0.09303086265390105,-0.7918102692178496
C10134,11167.23403,1.0,150.64,150.64,0.0,8362.154254,0.083333,0.083333,0.0,0.5,14,1,17000.0,2606.059389,2894.077159,0.0,12,0,0,0,0,3,-3.6425772780698713,3.3281062440172855,0.7691264807575664,-1.1325786932273072,-0.20248152335584838,1.51588210634263,0.2668827099050541,-0.9682917315066131
C10135,69.405545,0.090909,0.0,0.0,0.0,2799.714934,0.0,0.0,0.0,0.083333,3,0,13000.0,0.0,,0.0,12,0,0,1,0,1,-3.958481464932636,-3.472632659807732,0.3905328569612787,-0.27868693302045094,-1.9202197032133033,4.191758944287646,1.0597103535859773,1.596763705671386
C10136,116.654149,0.272727,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1,8,5000.0,0.0,,0.0,12,1,1,1,-1,4,-0.22377901185766058,-1.517583099495319,-0.17521938590354616,-2.1279537404825075,-3.476289966706392,3.1788544084600594,-0.2618008114454322,1.4546421418014395
C10137,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0,33,5000.0,1906.032044,3572.279251,0.0,12,1,1,1,0,5,2.089370130820551,2.3275567215123507,-2.7816383686233155,-0.263091885347581,0.8410544846294189,0.2877840769196682,0.3836152108132992,-0.7419038066271526
C10138,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,319.762903,173.632006,0.0,12,1,1,1,0,6,1.6872810756291714,-2.3361438096279703,-0.6193400475660233,0.5985664948868086,0.001817088356876122,1.2313247926714082,-0.37955443326140836,-0.3241697183811743
C10139,9354.06045,1.0,796.33,796.33,0.0,13748.47131,0.083333,0.083333,0.0,0.666667,16,1,13000.0,10664.65866,2600.875721,0.083333,12,0,0,0,0,3,-3.0139038697020353,4.212106852369847,1.87461534238621,-1.239258358426884,-0.30860885726404014,0.867301654746024,-0.6434725270080821,-1.6875847781021789
C10140,231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,22,4000.0,554.116542,185.091037,0.0,12,1,1,1,0,5,2.3103487689873186,-0.7586544793507786,-1.0546373223935503,1.4921510310164778,0.6998465198461641,0.586313625587715,0.2552201683099397,-0.013436088077611456
C10141,1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0,8,2000.0,1020.783647,709.610053,0.0,12,1,1,1,0,5,1.6987053097994242,0.7755877992686363,-1.8760021834009655,-1.4647913092387777,0.25705690324655334,-0.5405988233887071,-0.7258074423845499,-0.8117463529355784
C10142,2494.868559,1.0,5491.79,1390.5,4101.29,0.0,1.0,0.5,1.0,0.0,0,52,17000.0,1015.311953,615.92402,0.0,12,1,1,1,0,5,3.9355373926008994,2.302042052470314,-0.8888986419393812,-0.245296558178297,0.22079480078707017,1.460913470313963,1.2353536284571345,-0.03042043401572169
C10143,706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3,18,1200.0,972.358048,184.524376,0.0,12,1,1,0,0,3,0.6141286552818267,2.0687843691479726,0.23786271941217374,1.0103408611210132,-1.1496973046427934,-0.7215707266242303,-1.702322799313588,0.996699443513295
C10144,19043.13856,1.0,22009.92,9449.07,12560.85,0.0,1.0,0.75,1.0,0.0,0,216,18000.0,23018.57583,18621.01331,0.0,12,1,1,1,0,5,3.59677190831244,4.777748991960253,-2.0655241642852538,-0.9124580386605873,1.0890473718365077,0.6812236839734359,0.9572003480755964,-1.0501731251445094
C10145,2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,1.0,0.0,0.083333,1,12,2500.0,1061.292471,689.118919,0.0,12,0,0,0,0,3,-0.2900814651495425,2.6798943780403532,-0.22401333099409063,-1.865974532222499,-0.8153437688270347,-0.8232763867339797,-0.47962768063660866,1.431828565428752
C10146,947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0,5,1000.0,492.200419,509.384182,0.0,12,1,1,1,0,5,0.5792238967653858,-0.3017797223487542,-2.33335613229464,-1.3968157588881804,0.38330214453617345,-1.2030337188280056,-0.8382318057525601,-0.05423018781478349
C10147,764.042156,0.818182,0.0,0.0,0.0,1307.102516,0.0,0.0,0.0,0.166667,3,0,7500.0,1566.806897,172.959728,0.0,12,0,0,0,0,1,-3.6445041474286435,-1.160679367531089,2.0431158417862543,0.19192944418538588,1.3743768263814689,0.5594837450072206,0.4291701703457959,0.10669496981056883
C10148,5347.814547,1.0,0.0,0.0,0.0,4002.353384,0.0,0.0,0.0,0.5,9,0,7000.0,0.0,,0.0,12,0,0,1,0,1,-5.474328612928077,-0.6320016483533238,-1.2213435675678115,0.06752928017474663,-1.2604710944870792,1.5513930962095805,1.184171907968135,2.257545836336331
C10149,10598.46777,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0,13,21500.0,3219.621433,3068.125648,0.0,12,1,1,1,0,5,2.3973028836475194,2.6419936248927325,-1.4544726809219184,-1.3948703172049233,1.0565299970207225,1.141148802658594,1.2517122177254285,-1.1891516092460441
C10150,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,1.0,0.0,0,97,6500.0,4416.41268,546.439139,0.0,12,1,1,1,0,5,4.321939678772966,2.8094613652212708,-0.09458367463652638,-0.5197308825629733,0.5350534390821002,-0.1375389317392634,0.30589064281979245,0.362233640362249
C10151,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,698.854095,819.682666,0.0,12,1,1,1,0,5,0.8089813836224317,0.25773724521928537,-1.1442548319014756,-2.983717763787116,0.5537260282153239,0.5800466833539728,0.43716557757928903,-1.3889831095577672
C10152,19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0,10,10000.0,746.691026,,0.0,12,1,1,1,0,6,2.5236680341004782,-0.9341606811573802,-0.5804306705792311,1.149989059519832,0.5817113905264002,1.6954589612182938,0.5464481419418906,-0.602112545068504
C10153,264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1,1,9000.0,1235.630069,194.324456,0.083333,12,0,0,0,0,3,-1.603191928197257,-0.553418829927396,1.7854831594223437,-0.8645407109539172,0.8033440167570353,0.5679368973108272,0.42935147666690227,-0.029165058799176077
C10154,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0,9,1500.0,1955.198953,992.652486,0.0,12,1,1,1,0,5,1.788014386466711,0.6854830609049352,-1.8066554425945882,-0.7647102026577893,0.47667253931353054,-0.578548230718982,-0.9425789795496049,-0.9043703703769798
C10155,906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500.0,1855.235407,468.196732,0.083333,12,1,1,0,0,3,1.4329011097036608,1.7215373251977788,0.5509327987807829,0.9674781682192158,0.30449188449159337,1.439808090562291,0.5171325476762972,-0.5016955514189375
C10156,7679.62904,1.0,4059.93,0.0,4059.93,555.469352,0.583333,0.0,0.5,0.166667,7,14,7000.0,3685.61062,12854.9397,0.0,12,0,0,0,0,3,-0.5494544121102098,3.8966293186530665,-1.9299427252565373,1.041131228664286,0.014866398543404312,1.337215424386738,-0.4973413284684669,-2.024787791799949
C10157,1523.911458,1.0,4075.37,3322.28,753.09,0.0,1.0,1.0,1.0,0.0,0,31,6500.0,2254.26002,329.29648,0.0,12,1,1,1,0,5,4.1189602435987585,2.1900851461450817,0.020445966827821894,-0.8025899646620275,0.2625775573154183,-0.031770309110892805,0.34389144769538865,0.4922254025871865
C10158,49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0,24,8000.0,835.839952,193.011166,1.0,12,1,1,1,0,0,3.429449779582372,-0.8422681541624996,0.45173636252793486,2.3732772880349993,1.1955477062731468,0.42887750743117486,1.2879610339966772,0.1809178105319457
C10159,13673.07961,1.0,9792.23,3959.81,5832.42,2444.445738,1.0,0.75,1.0,0.75,26,216,20000.0,11717.30794,6042.391629,0.0,12,0,0,0,0,3,0.3914728180370704,6.922400280519771,0.6880436803213754,0.9965638571504105,-1.0029026038957014,1.5014947057957806,0.08064111772589444,0.24935535951191135
C10160,106.455975,0.636364,2463.12,789.53,1673.59,0.0,1.0,0.5,1.0,0.0,0,46,4000.0,2573.722764,95.342224,0.636364,12,1,1,1,0,6,4.704209926322382,0.05120671036970197,2.1002453662274574,0.8683271283595827,0.44243411290860224,-0.2823835036294949,-0.2713123580478816,0.3190625546237119
C10161,119.760904,0.363636,1859.34,0.0,1859.34,0.0,0.333333,0.0,0.25,0.0,0,4,20000.0,3104.275623,288.903628,0.25,12,1,1,1,0,6,2.5905567866995622,-1.1739272806845324,1.5372128739781923,-0.009066030267162822,0.8886442570204142,2.1886773928351984,-0.014210721702535798,-2.657230971569037
C10162,5837.105453,1.0,3488.49,3262.25,226.24,3303.1523,1.0,1.0,0.5,0.75,15,46,7900.0,0.0,,0.0,12,0,0,1,-1,4,-0.3766269505194093,3.80607843311515,-0.7361942694584054,-0.35751643442162434,-4.139034813542272,1.8566407649881425,0.3521540712467197,3.5544036327335635
C10163,1734.510004,1.0,0.0,0.0,0.0,66.275851,0.0,0.0,0.0,0.166667,2,0,1800.0,363.474455,2827.997525,0.0,12,0,0,0,0,1,-3.974012501557802,-0.7200715518080902,-2.270419608697467,-0.4922684790904613,1.2500975193394352,-0.42030351562325236,0.2739143267743359,0.17999521415921735
C10164,2765.748281,1.0,7283.31,5087.31,2196.0,0.0,1.0,1.0,0.666667,0.0,0,77,11000.0,14373.3929,1058.128452,0.25,12,1,1,1,0,6,4.442906469796543,3.176092352674301,0.8808064269881174,-0.8775039117363173,1.2116350926601025,-0.2064311964938886,0.8037708464141583,-0.18096430979976222
C10165,1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1,2,1200.0,439.407082,362.838185,0.0,12,0,0,0,0,3,-1.1707537568100894,0.18028418128703688,-1.0380188149187048,-1.7482177591033572,-0.4575013641590905,-0.8400630770709415,-1.4048218367233096,-0.2574160641778869
C10166,2737.367678,1.0,0.0,0.0,0.0,429.691164,0.0,0.0,0.0,0.416667,5,0,3000.0,778.827993,721.798576,0.0,12,0,0,0,0,2,-4.618581061795234,-0.06942475979369557,-0.6753805182442874,0.012318460370663144,1.0143864998238101,-0.33852894727607147,0.10622549799734966,0.28386616810256665
